year,date,decade,sample_window,headline,abstract,lead_paragraph,snippet,section,news_desk,type_of_material,document_type,word_count,keywords,url
1990,1990-09-02T05:00:00Z,1990s,Sep-Oct,"Edwin Reischauer, Diplomat and Scholar, Dies at 79",,,,Obituaries,Obituary,Obituary,article,1344,"REISCHAUER, EDWIN O; Biographical Information; DEATHS",https://www.nytimes.com/1990/09/02/obituaries/edwin-reischauer-diplomat-and-scholar-dies-at-79.html
1990,1990-09-02T05:00:00Z,1990s,Sep-Oct,Noted With Pleasure,,,,Books,Book Review Desk,News,article,937,Books and Literature,https://www.nytimes.com/1990/09/02/books/noted-with-pleasure.html
1990,1990-09-02T05:00:00Z,1990s,Sep-Oct,PASTIMES: Gardening;   Tulips: A History of Success,,,,Style,Style Desk,News,article,1014,Europe; Flowers and Plants; History; Art; Tulips,https://www.nytimes.com/1990/09/02/style/pastimes-gardening-tulips-a-history-of-success.html
1990,1990-09-02T05:00:00Z,1990s,Sep-Oct,RESULTS PLUS,,,,Sports,Sports Desk,News,article,619,NO INDEX TERMS,https://www.nytimes.com/1990/09/02/sports/results-plus-366090.html
1990,1990-09-02T05:00:00Z,1990s,Sep-Oct,Riding the Napa Valley Wine Train,,,,Travel,Travel Desk,News,article,1701,NAPA VALLEY (CALIF); California; Wines; Railroads; Nytravel; Travel and Vacations,https://www.nytimes.com/1990/09/02/travel/riding-the-napa-valley-wine-train.html
1990,1990-09-02T05:00:00Z,1990s,Sep-Oct,Setting the Scenes For Exhibitions At Bruce Museum,"LEAD: THE costume worn daily by Anne von Stuelpnagel - dungarees and work shirt - has changed little over the years. The middle of three girls, she was raised on a farm near the Baltic Sea in northern Germany, and grew up helping with the chores and learning carpentry skills. When, at the age of 14, her father gave her a set of power tools, her vocation was inadvertently set.",,"LEAD: THE costume worn daily by Anne von Stuelpnagel - dungarees and work shirt - has changed little over the years. The middle of three girls, she was raised on a farm near the Baltic Sea in northern Germany, and grew up helping with the chores and learning carpentry skills. When, at the age of 14, her father gave her a set of power tools, her vocation was inadvertently set.",New York,Connecticut Weekly Desk,News,article,1211,"Bruce Museum (Greenwich, Conn); Liebenson, Bess; STUELPNAGEL, ANNE VON",https://www.nytimes.com/1990/09/02/nyregion/setting-the-scenes-for-exhibitions-at-bruce-museum.html
1990,1990-09-02T05:00:00Z,1990s,Sep-Oct,THE WORLD;   More Oil from more PLaces Could Loosen Gulf's Grip,,,,Week in Review,Week in Review Desk,News,article,1594,Persian Gulf; Latin America; Middle East; UNION OF SOVIET SOCIALIST REPUBLICS (USSR); Oil (Petroleum) and Gasoline,https://www.nytimes.com/1990/09/02/weekinreview/the-world-more-oil-from-more-places-could-loosen-gulf-s-grip.html
1990,1990-09-02T05:00:00Z,1990s,Sep-Oct,Typhoon Kills 48 in China,,,,World,Foreign Desk,News,article,111,China; Typhoons,https://www.nytimes.com/1990/09/02/world/typhoon-kills-48-in-china.html
1990,1990-09-03T05:00:00Z,1990s,Sep-Oct,BUSINESS DIGEST,,,,Business,Financial Desk,Summary,article,520,NO INDEX TERMS,https://www.nytimes.com/1990/09/03/business/business-digest-501790.html
1990,1990-09-03T05:00:00Z,1990s,Sep-Oct,INTERNATIONAL REPORT;   Hopes Fade as Output Of Oil Lags in China,,,,Business,Financial Desk,News,article,1238,China; XINJIANG PROVINCE (CHINA); Foreign Investments; International Trade and World Market; Offshore Exploration and Installations; Oil (Petroleum) and Gasoline; Production,https://www.nytimes.com/1990/09/03/business/international-report-hopes-fade-as-output-of-oil-lags-in-china.html
1990,1990-09-03T05:00:00Z,1990s,Sep-Oct,Imbalances in Trade,,,,Business,Financial Desk,News,article,88,Europe; China; United States; EAST EUROPE; INTERNATIONAL TRADE COMMISSION; International Trade and World Market; BALANCE OF PAYMENTS AND TRADE,https://www.nytimes.com/1990/09/03/business/imbalances-in-trade.html
1990,1990-09-03T05:00:00Z,1990s,Sep-Oct,"The Troops Are in the Desert, And in More Ways Than One",,,,World,Foreign Desk,News,article,1337,Iraq; Middle East; Saudi Arabia; United States International Relations; Middle East-International Relations-US; MILITARY PERSONNEL; News and News Media; United States Armament and Defense,https://www.nytimes.com/1990/09/03/world/the-troops-are-in-the-desert-and-in-more-ways-than-one.html
1990,1990-09-04T05:00:00Z,1990s,Sep-Oct,"After 4,000 Years, Medical Science Considers Garlic",,,,Science,Science Desk,News,article,1543,Garlic; Medicine and Health; Research,https://www.nytimes.com/1990/09/04/science/after-4000-years-medical-science-considers-garlic.html
1990,1990-09-04T05:00:00Z,1990s,Sep-Oct,"Beijing Journal;   A Mystical Art, but Can It Make the Lame Walk?",,,,World,Foreign Desk,News,article,965,China; Social Conditions and Trends; FAITH HEALERS; Religious Cults,https://www.nytimes.com/1990/09/04/world/beijing-journal-a-mystical-art-but-can-it-make-the-lame-walk.html
1990,1990-09-04T05:00:00Z,1990s,Sep-Oct,Korean Talks Starting With Expectations Low,,,,World,Foreign Desk,News,article,482,South Korea; North Korea; YON HYONG MUK; ATOMIC WEAPONS; Travel Restrictions; Military Bases and Installations; International Relations; United States Armament and Defense,https://www.nytimes.com/1990/09/04/world/korean-talks-starting-with-expectations-low.html
1990,1990-09-06T05:00:00Z,,,China Faces Its Longest March,,,,Opinion,,,,,,https://www.nytimes.com/1990/09/06/opinion/l-china-faces-its-longest-march-031590.html
1990,1990-09-24T05:00:00Z,,,Japan Banks in China Loan,,,,Business,,,,,,https://www.nytimes.com/1990/09/24/business/japan-banks-in-china-loan.html
1990,1990-09-27T05:00:00Z,,,Chinese Satellite Planned,,,,Business,,,,,,https://www.nytimes.com/1990/09/27/business/chinese-satellite-planned.html
1990,1990-10-02T05:00:00Z,,,Record Harvest in China,,,,Business,,,,,,https://www.nytimes.com/1990/10/02/business/record-harvest-in-china.html
1990,1990-10-08T05:00:00Z,,,China Output Up 7.5%,,,,Business,,,,,,https://www.nytimes.com/1990/10/08/business/china-output-up-7.5.html
1990,1990-10-14T05:00:00Z,,,"A View of Communism, as the Chinese See It",,,,World,,,,,,https://www.nytimes.com/1990/10/14/world/a-view-of-communism-as-the-chinese-see-it.html
1990,1990-10-15T05:00:00Z,,,INTERNATIONAL REPORT;   China Opens Grain Market,,,,Business,,,,,,https://www.nytimes.com/1990/10/15/business/international-report-china-opens-grain-market.html
1990,1990-10-22T05:00:00Z,,,More Wheat for China,,,,Business,,,,,,https://www.nytimes.com/1990/10/22/business/more-wheat-for-china.html
1990,1990-11-01T05:00:00Z,1990s,Nov-Dec,Beijing Opera Is 200 and Facing a Crisis,,,,Arts,Cultural Desk,News,article,1055,Beijing Opera; Opera,https://www.nytimes.com/1990/11/01/arts/beijing-opera-is-200-and-facing-a-crisis.html
1990,1990-11-01T05:00:00Z,1990s,Nov-Dec,TOLL IN INDIA CLASH AT MOSQUE RISES,,,,World,Foreign Desk,News,article,607,Terms not available,https://www.nytimes.com/1990/11/01/world/toll-in-india-clash-at-mosque-rises.html
1990,1990-11-01T05:00:00Z,1990s,Nov-Dec,"Wing Toy, 64, Dies; Engineer and Inventor",,,,Obituaries,Obituary,Obituary,article,192,"TOY, WING N; Biographical Information; DEATHS",https://www.nytimes.com/1990/11/01/obituaries/wing-toy-64-dies-engineer-and-inventor.html
1990,1990-11-02T05:00:00Z,1990s,Nov-Dec,"Teatime? Oh, Any Time Is Divine",,,,Arts,Weekend Desk,News,article,2189,New York City; Restaurants,https://www.nytimes.com/1990/11/02/arts/teatime-oh-any-time-is-divine.html
1990,1990-11-03T05:00:00Z,,,Prices Go Up in China,,,,Business,,,,,,https://www.nytimes.com/1990/11/03/business/prices-go-up-in-china.html
1990,1990-11-04T05:00:00Z,1990s,Nov-Dec,A World in Flux Means Steady Work for Risk Analysts,,,,Business,Financial Desk,News,article,1658,Social Conditions and Trends; Consultants; INDUSTRY PROFILES; Politics and Government; Economic Conditions and Trends,https://www.nytimes.com/1990/11/04/business/a-world-in-flux-means-steady-work-for-risk-analysts.html
1990,1990-11-04T05:00:00Z,1990s,Nov-Dec,"BEST SELLERS: November 4, 1990",,,,Books,Book Review Desk,List,article,1432,NO INDEX TERMS,https://www.nytimes.com/1990/11/04/books/best-sellers-november-4-1990.html
1990,1990-11-04T05:00:00Z,1990s,Nov-Dec,Dresden's Magnificent Museums,,,,Travel,Travel Desk,News,article,1935,Germany; Dresden (Germany); Antiques; Museums; Art; PORCELAIN; Nytravel; Travel and Vacations; World War II (1939-45),https://www.nytimes.com/1990/11/04/travel/dresden-s-magnificent-museums.html
1990,1990-11-04T05:00:00Z,1990s,Nov-Dec,"FORUM;
Time for the Ex-Im Bank to Fade Away","CONGRESS struggled mightily to cut the deficit, yet one very large sacred cow still lives: the Export-Import Bank. Created in 1934 to subsidize trade with the Soviet Union, the bank since then has grown to subsidize exports to countries around the world.

In its budget plan for 1991, the Bush Administration proposed reducing the bank's loans to $500 million from $612 million, but Congress decided to 

increase 

the bank's lending, by nearly 23 percent to $750 million. Loan guarantees and insurance will also rise under the new budget reduction plan.",,"CONGRESS struggled mightily to cut the deficit, yet one very large sacred cow still lives: the Export-Import Bank. Created in 1934 to subsidize trade with the Soviet Union, the bank since then has grown to subsidize exports to countries around the world.

In its budget plan for 1991, the Bush Administration proposed reducing the bank's loans to $500 million from $612 million, but Congress decided to 

increase 

the bank's lending, by nearly 23 percent to $750 million. Loan guarantees and insurance will also rise under the new budget reduction plan.",Business,Financial Desk,News,article,480,"United States; Export-Import Bank of US; Bandow, Doug; International Trade and World Market",https://www.nytimes.com/1990/11/04/business/forum-time-for-the-exim-bank-to-fade-away.html
1990,1990-11-04T05:00:00Z,1990s,Nov-Dec,"Feasts & Celebrations;
Collecting the Old and . . . the New","Whether it is a reproduction of a Chinese export porcelain plate that was used in an English castle in the 1800's, or a silver teapot that could have been your great-grandmother's, the look of the past is appearing more often on tabletops today. Antique dealers and flea markets sell a wide range of period designs, which are being collected to be used and not just displayed. And, increasingly, sources from burgeoning museum mail-order businesses to manufacturers such as Minton and Towle are offering reproductions and heirloom-inspired examples. Many of the new wares will cost less than their older counterparts, but not necessarily -- the vagaries of pricing at antiques and flea markets means that a dedicated collector can often find pieces for modest expense. In either case, the thing to remember is that collecting does not need to be done all at once; rather, it is an investment preferably enjoyed over a period of years.",,"Whether it is a reproduction of a Chinese export porcelain plate that was used in an English castle in the 1800's, or a silver teapot that could have been your great-grandmother's, the look of the past is appearing more often on tabletops today. Antique dealers and flea markets sell a wide range of period designs, which are being collected to be used and not just displayed. And, increasingly, sources from burgeoning museum mail-order businesses to manufacturers such as Minton and Towle are offering reproductions and heirloom-inspired examples. Many of the new wares will cost less than their older counterparts, but not necessarily -- the vagaries of pricing at antiques and flea markets means that a dedicated collector can often find pieces for modest expense. In either case, the thing to remember is that collecting does not need to be done all at once; rather, it is an investment preferably enjoyed over a period of years.",T Magazine,Entertaining Magazine,News,article,1338,Terms not available,https://www.nytimes.com/1990/11/04/t-magazine/feasts-celebrations-collecting-the-old-and-the-new.html
1990,1990-11-04T05:00:00Z,1990s,Nov-Dec,"From Iraq, a Warning And a Hostage Offer",,,,World,Foreign desk,Summary,article,81,NO INDEX TERMS,https://www.nytimes.com/1990/11/04/world/from-iraq-a-warning-and-a-hostage-offer.html
1990,1990-11-04T05:00:00Z,1990s,Nov-Dec,In the Heartland Of Old Germany,"TRAVELING today in what was until recently the German Democratic Republic is an experience at once depressing and fascinating. Depressing, because of the dereliction of the towns, the mood of dazed anxiety and the poor state of tourist services, bureaucratic and not very customer-friendly. Fascinating, because of the bizarre outward symptoms of current revolutionary change (and resistance to it), and the historic and cultural riches of the area from Dresden to Weimar and Eisenach that was the very heartland of the glorious pre-World War I German tradition, so closely linked with Bach, Luther, Goethe, Wagner and others.

Take Leipzig, population 560,000, second city of the former East Germany. It was long a major center of music, literature and publishing, with a great trade fair that still exists. But the surrounding heavy industry, notably the chemical works at Bitterfeld, were allowed by the old regime to grow into such a cesspool of pollution that Leipzig's air is chokingly foul. In the past the city was also exploited for the benefit of East Berlin, deprived of its resources, crippled by neglect; the fierce local resentments against this help to explain why last fall's revolution started there, with the Monday meetings in the Nikolaikirche and the mass rallies on the Karl Marx Platz.",,"TRAVELING today in what was until recently the German Democratic Republic is an experience at once depressing and fascinating. Depressing, because of the dereliction of the towns, the mood of dazed anxiety and the poor state of tourist services, bureaucratic and not very customer-friendly. Fascinating, because of the bizarre outward symptoms of current revolutionary change (and resistance to it), and the historic and cultural riches of the area from Dresden to Weimar and Eisenach that was the very heartland of the glorious pre-World War I German tradition, so closely linked with Bach, Luther, Goethe, Wagner and others.

Take Leipzig, population 560,000, second city of the former East Germany. It was long a major center of music, literature and publishing, with a great trade fair that still exists. But the surrounding heavy industry, notably the chemical works at Bitterfeld, were allowed by the old regime to grow into such a cesspool of pollution that Leipzig's air is chokingly foul. In the past the city was also exploited for the benefit of East Berlin, deprived of its resources, crippled by neglect; the fierce local resentments against this help to explain why last fall's revolution started there, with the Monday meetings in the Nikolaikirche and the mass rallies on the Karl Marx Platz.",Travel,Travel Desk,News,article,3020,"Germany; East Germany; Leipzig (Germany); Weimar (Germany); ARDAGH, JOHN; Travel and Vacations; Nytravel",https://www.nytimes.com/1990/11/04/travel/in-the-heartland-of-old-germany.html
