year,date,decade,sample_window,headline,abstract,lead_paragraph,snippet,section,news_desk,type_of_material,document_type,word_count,keywords,url
2008,2008-09-01T05:00:00Z,2000s,Sep-Oct,China quake toll might be worse than initially feared,,,,World,IHT News,News,article,339,,https://www.nytimes.com/2008/09/01/world/asia/01iht-01china.15779156.html
2008,2008-09-01T05:00:00Z,2000s,Sep-Oct,Chinalco considering an increase in its Rio Tinto stake,,,,Business,IHT News,News,article,414,,https://www.nytimes.com/2008/09/01/business/worldbusiness/01iht-chinalco.1.15791971.html
2008,2008-09-01T05:00:00Z,2000s,Sep-Oct,EU leaders uncertain over what to do about Russia,,,,World,IHT News,News,article,804,,https://www.nytimes.com/2008/09/01/world/europe/01iht-georgia.3.15801296.html
2008,2008-09-01T05:00:00Z,2000s,Sep-Oct,"Measuring China's progress; Russia, Georgia and the West;",,,,Opinion,IHT News,News,article,682,,https://www.nytimes.com/2008/09/01/opinion/01iht-edletters.html
2008,2008-09-01T05:00:00Z,2000s,Sep-Oct,Putin tracks rare tiger for benefit of TV viewers,,,,World,IHT News,News,article,310,,https://www.nytimes.com/2008/09/01/world/europe/01iht-putin.3.15799068.html
2008,2008-09-01T05:00:00Z,2000s,Sep-Oct,Russia claims its sphere of influence in the world,,,,World,IHT News,News,article,425,,https://www.nytimes.com/2008/09/01/world/europe/01iht-01russia.15780380.html
2008,2008-09-01T05:00:00Z,2000s,Sep-Oct,Slowdown in car sales in China and India may shrink global auto market,,,,Business,IHT News,News,article,996,,https://www.nytimes.com/2008/09/01/business/worldbusiness/01iht-auto.4.15804474.html
2008,2008-09-01T05:00:00Z,2000s,Sep-Oct,Slowdown in car sales in China and India threatens global market,,,,Business,IHT News,News,article,857,,https://www.nytimes.com/2008/09/01/business/worldbusiness/01iht-auto.1.15789787.html
2008,2008-09-01T05:00:00Z,2000s,Sep-Oct,Toll from weekend quake in China hits 38,,,,World,IHT News,News,article,515,,https://www.nytimes.com/2008/09/01/world/asia/01iht-quake.1.15791218.html
2008,2008-09-01T05:00:00Z,2000s,Sep-Oct,Trying to sell luxury goods amid stark poverty,,,,Technology,IHT News,News,article,871,,https://www.nytimes.com/2008/09/01/technology/01iht-vogue.2.15768421.html
2008,2008-09-01T05:00:00Z,2000s,Sep-Oct,U.S. Open Sunday Results,,,,Sports,IHT News,News,article,690,,https://www.nytimes.com/2008/09/01/sports/01iht-tenrsults31.15792525.html
2008,2008-10-10T21:29:22Z,,,China May Let Peasants Sell Rights to Farmland,The shift could draw hundreds of millions of farmers more firmly into China’s city-centered market economy.,,,World,,,,,,https://www.nytimes.com/2008/10/11/world/asia/11china.html
2008,2008-10-17T02:20:37Z,,,Courts Compound Pain of China’s Tainted Milk,Tainted infant formula is the latest in a long string of food and drug safety problems that have exposed corruption among China’s regulators.,,,World,,,,,,https://www.nytimes.com/2008/10/17/world/asia/17milk.html
2008,2008-10-18T17:23:25Z,,,"Wary of Islam, China Tightens a Vise of Rules",China places intricate restrictions on Muslims in a vast autonomous region in an effort to control Islam’s spread.,,,World,,,,,,https://www.nytimes.com/2008/10/19/world/asia/19xinjiang.html
2008,2008-11-01T00:07:55Z,2000s,Nov-Dec,Selling Beauty on a Global Scale,"Avon’s chairwoman and chief executive, Andrea Jung, discusses how the company’s direct-selling model can improve the lives of women in developing countries.",,"Avon’s chairwoman and chief executive, Andrea Jung, discusses how the company’s direct-selling model can improve the lives of women in developing countries.",Business,Business,Interview,article,0,"Third World and Developing Countries; Avon Products Inc; Cosmetics and Toiletries; Jung, Andrea",https://www.nytimes.com/2008/11/01/business/01interview.html
2008,2008-11-01T00:26:26Z,2000s,Nov-Dec,Investors in Troubled Money Fund Begin to Recoup Some Cash,S.E.C. regulators will have to choose sides in a backstage battle brewing between two groups of investors in the Reserve Fund.,,S.E.C. regulators will have to choose sides in a backstage battle brewing between two groups of investors in the Reserve Fund.,Business,Business,News,article,0,"Securities and Exchange Commission; Stocks and Bonds; Subprime Mortgage Crisis; Reserve Fund, The",https://www.nytimes.com/2008/11/01/business/01fund.html
2008,2008-11-01T00:39:30Z,2000s,Nov-Dec,Fear of Deflation Lurks as Global Demand Drops,"Consumer cutbacks could lead to falling prices, suffocating investment and worsening joblessness for months.",,"Consumer cutbacks could lead to falling prices, suffocating investment and worsening joblessness for months.",Business,Business,News,article,0,"Roubini, Nouriel; Subprime Mortgage Crisis; Economic Conditions and Trends; Deflation (Economics); Barbera, Robert J; Inflation (Economics); United States Economy; Prices (Fares, Fees and Rates)",https://www.nytimes.com/2008/11/01/business/economy/01deflation.html
2008,2008-11-01T00:47:10Z,2000s,Nov-Dec,New Cable Hosts and Political Opposites,"Fox News and CNN have developed shows featuring Mike Huckabee and D. L. Hughley, respectively, to cash in on the new, younger viewers drawn to cable news — and comedy shows — this election year.",,"Fox News and CNN have developed shows featuring Mike Huckabee and D. L. Hughley, respectively, to cash in on the new, younger viewers drawn to cable news — and comedy shows — this election year.",Arts,Culture,News,article,0,"Presidential Election of 2008; Hughley, D L; CABLE NEWS NETWORK; Huckabee, Mike; Television; Fox News Channel; News and News Media",https://www.nytimes.com/2008/11/01/arts/television/01watc.html
2008,2008-11-01T01:17:34Z,2000s,Nov-Dec,"As the Governor, a Newfound Thriftiness","Described by some as a former “tax-and-spend liberal,” Gov. David A. Paterson’s talk these days is all about keeping taxes where they are and shrinking the budget.",,"Described by some as a former “tax-and-spend liberal,” Gov. David A. Paterson’s talk these days is all about keeping taxes where they are and shrinking the budget.",New York,Metro,News,article,0,"Budgets and Budgeting; New York State; Politics and Government; Paterson, David A",https://www.nytimes.com/2008/11/01/nyregion/01paterson.html
2008,2008-11-01T02:59:19Z,2000s,Nov-Dec,"Robert Barrow, a Marine Corps Reformer Who Became Commandant, Dies at 86","General Barrow, the 27th commandant of the Marine Corps, served heroically in World War II, the Korean War and the Vietnam War.",,"General Barrow, the 27th commandant of the Marine Corps, served heroically in World War II, the Korean War and the Vietnam War.",Washington,National,Obituary (Obit),article,0,United States Marine Corps; United States Armament and Defense; Deaths (Obituaries); Draft and Recruitment (Military); MILITARY PERSONNEL,https://www.nytimes.com/2008/11/01/washington/01barrow.html
2008,2008-11-01T04:43:05Z,2000s,Nov-Dec,A Splash of Green for the Rust Belt,"With unemployment up, renewable energy has become a crucial source of good jobs for laid-off Rust Belt workers.",,"With unemployment up, renewable energy has become a crucial source of good jobs for laid-off Rust Belt workers.",Business,SundayBusiness,News,article,0,Solar Energy; Energy and Power; Layoffs and Job Reductions; Wind,https://www.nytimes.com/2008/11/02/business/02wind.html
2008,2008-11-01T05:00:00Z,2000s,Nov-Dec,"Alex Rodriguez, Madonna, Guy Ritchie",,,,Arts,IHT News,News,article,711,,https://www.nytimes.com/2008/12/02/arts/02iht-peeptue.3.18289676.html
2008,2008-11-01T05:00:00Z,2000s,Nov-Dec,Asian stocks edge up on anticipation of rate cuts,,,,Business,IHT News,News,article,504,,https://www.nytimes.com/2008/12/01/business/worldbusiness/01iht-1markets.18277643.html
2008,2008-11-01T05:00:00Z,2000s,Nov-Dec,Canceled meeting highlights China-EU discord,,,,Business,IHT News,News,article,751,,https://www.nytimes.com/2008/12/01/business/worldbusiness/01iht-chinatrade.1.18281414.html
2008,2008-11-01T05:00:00Z,,,China Coal   is unlikely  to join the   Hang Seng,,,,Business,,,,,,https://www.nytimes.com/2008/02/11/business/worldbusiness/11iht-chicoal.1.9924932.html
2008,2008-11-01T05:00:00Z,2000s,Nov-Dec,Chinese manufacturing index hits record low,,,,Business,IHT News,News,article,197,,https://www.nytimes.com/2008/12/01/business/worldbusiness/01iht-01yuan.18275362.html
2008,2008-11-01T05:00:00Z,2000s,Nov-Dec,Could the India growth train be slowing?,,,,Business,IHT News,News,article,690,,https://www.nytimes.com/2008/02/11/business/worldbusiness/11iht-reliance.1.9927950.html
2008,2008-11-01T05:00:00Z,2000s,Nov-Dec,Google's gatekeepers,,,,Technology,IHT News,News,article,5037,,https://www.nytimes.com/2008/12/01/technology/01iht-01google.18308416.html
2008,2008-11-01T05:00:00Z,2000s,Nov-Dec,Panda politics in Taiwan,,,,Opinion,IHT News,News,article,791,,https://www.nytimes.com/2008/02/11/opinion/11iht-edloth.1.9936526.html
2008,2008-11-01T05:00:00Z,2000s,Nov-Dec,Resource Pacific says it may get better offer than Xstrata's,,,,Business,IHT News,News,article,447,,https://www.nytimes.com/2008/02/11/business/worldbusiness/11iht-resource.1.9927172.html
2008,2008-11-01T05:00:00Z,2000s,Nov-Dec,"Three continents, one theme",,,,Opinion,IHT News,News,article,803,,https://www.nytimes.com/2008/02/11/opinion/11iht-edberger.4.9936551.html
2008,2008-11-01T05:00:00Z,2000s,Nov-Dec,Tomorrow's Europe: Not necessarily influential,,,,World,IHT News,News,article,947,,https://www.nytimes.com/2008/12/01/world/europe/01iht-politicus.1.18281417.html
2008,2008-11-01T05:00:00Z,2000s,Nov-Dec,Training legionnaires to fight (and eat rodents),,,,World,IHT News,News,article,1201,,https://www.nytimes.com/2008/12/01/world/europe/01iht-01legion.18275617.html
2008,2008-11-01T05:00:00Z,2000s,Nov-Dec,Wrong for the job; Undercutting sanctions;  Different kind of downturn,,,,Opinion,IHT News,News,article,359,,https://www.nytimes.com/2008/02/11/opinion/11iht-edletters.1.9936530.html
2008,2008-11-09T15:32:44Z,,,China Unveils Sweeping Plan for Economy,China announced plans to spend billions on a wide array of infrastructure and social welfare projects in a bold move aimed at bolstering its economy.,,,World,,,,,,https://www.nytimes.com/2008/11/10/world/asia/10china.html
2008,2008-11-14T02:57:25Z,,,"Factories Shut, China Workers Are Suffering",An export slowdown that has been magnified by the global financial crisis is hurting China’s coastal regions.,,,World,,,,,,https://www.nytimes.com/2008/11/14/world/asia/14china.html
2008,2008-12-19T01:52:32Z,,,"After 30 Years, Economic Perils on China’s Path",Chinese leaders are facing a new era in which Deng Xiaoping’s export-led economic model faces challenges.,,,World,,,,,,https://www.nytimes.com/2008/12/19/world/asia/19china.html
2008,2008-12-26T02:28:12Z,,,Chinese Savings Helped Inflate American Bubble,"China, some economists say, lulled U.S. consumers and leaders into complacency about their spendthrift ways.",,,World,,,,,,https://www.nytimes.com/2008/12/26/world/asia/26addiction.html
2009,2009-01-01T05:00:00Z,2000s,Jan-Feb,A better 2009 for global investors?,,,,Business,IHT News,News,article,982,,https://www.nytimes.com/2009/01/01/business/worldbusiness/01iht-global.2.19026608.html
2009,2009-01-01T05:00:00Z,2000s,Jan-Feb,A better 2009 for global investors?,,,,Business,IHT News,News,article,1247,,https://www.nytimes.com/2009/01/01/business/worldbusiness/01iht-global.4.19037503.html
2009,2009-01-01T05:00:00Z,2000s,Jan-Feb,A better 2009 for global investors?,,,,Business,IHT News,News,article,988,,https://www.nytimes.com/2009/01/01/business/worldbusiness/01iht-global.3.19029431.html
2009,2009-01-01T05:00:00Z,2000s,Jan-Feb,A new international agenda,,,,Opinion,IHT News,News,article,939,,https://www.nytimes.com/2009/01/01/opinion/01iht-edgorby.1.19029339.html
2009,2009-01-01T05:00:00Z,2000s,Jan-Feb,"As trade slows, China rethinks its growth strategy",,,,Business,IHT News,News,article,1268,,https://www.nytimes.com/2009/01/01/business/worldbusiness/01iht-01exports.19021222.html
2009,2009-01-01T05:00:00Z,2000s,Jan-Feb,China and Vietnam settle border dispute,,,,World,IHT News,News,article,241,,https://www.nytimes.com/2009/01/01/world/asia/01iht-border.1.19027004.html
2009,2009-01-01T05:00:00Z,2000s,Jan-Feb,China plans to license 3 wireless standards,,,,Technology,IHT News,News,article,560,,https://www.nytimes.com/2009/01/01/technology/01iht-01wireless.19021774.html
2009,2009-01-01T05:00:00Z,2000s,Jan-Feb,Cuba marks revolution's anniversary,,,,World,IHT News,News,article,687,,https://www.nytimes.com/2009/01/01/world/americas/01iht-01havana.19041323.html
2009,2009-01-01T05:00:00Z,2000s,Jan-Feb,Former dairy executive pleads guilty in Chinese milk scandal,,,,World,IHT News,News,article,564,,https://www.nytimes.com/2009/01/01/world/asia/01iht-milk.1.19025735.html
